0.5403643831741796, 3.306749635678316
0.7924380960579472, 4.454132360988989
1.0300127282006506, 5.1403483960622545
1.2101628840749918, 6.366498392065473
1.2968253285044058, 7.748891662721132
1.325897276656972, 8.978915458922346
1.261333940023735, 9.749801698323202
1.3835615596042576, 9.438975349103181
1.5057153925143423, 8.820458584156771
1.6424051995007103, 8.816953717310966
1.786289206854782, 8.813264383789068
1.9229052271707119, 8.502069101216865
2.1387127915342097, 8.41961249700242
2.376084510333208, 8.259679888828087
2.613474675799817, 8.176669884585353
2.8796785360724586, 8.246767221501441
3.189010705216103, 8.161912550497755
3.5919412658103314, 8.382350228431235
3.9085414219921173, 8.605001506477855
